t,W
1783750749.307085,246.176
1783750749.327231,246.176
1783750749.347379,246.176
1783750749.367525,246.176
1783750749.387640,245.962
1783750749.407747,245.962
1783750749.427833,245.962
1783750749.447935,245.962
1783750749.468073,245.962
1783750749.488218,246.857
1783750749.508339,246.857
1783750749.528485,246.857
1783750749.548631,246.857
1783750749.568775,246.857
1783750749.588914,246.355
1783750749.609069,246.355
1783750749.629210,246.355
1783750749.649351,246.355
1783750749.669531,246.355
1783750749.689680,246.609
1783750749.709825,246.609
1783750749.729966,246.609
1783750749.750105,246.609
1783750749.770252,246.609
1783750749.790394,246.471
1783750749.810541,246.471
1783750749.830688,246.471
1783750749.850895,246.471
1783750749.871041,246.471
1783750749.891186,246.497
1783750749.911329,246.497
1783750749.931473,246.497
1783750749.951626,246.497
1783750749.971777,246.497
1783750749.991918,246.858
1783750750.012057,246.858
1783750750.032209,246.858
1783750750.052354,246.858
1783750750.072500,246.858
1783750750.092642,246.887
1783750750.112792,246.887
1783750750.132937,246.887
1783750750.153079,246.887
1783750750.173223,246.887
1783750750.193373,246.517
1783750750.213488,246.517
1783750750.233629,246.517
1783750750.253775,246.517
1783750750.273922,246.517
1783750750.294062,247.890
1783750750.314177,247.890
1783750750.334318,247.890
1783750750.354468,247.890
1783750750.374657,247.890
1783750750.394800,247.982
1783750750.414940,247.982
1783750750.435081,247.982
1783750750.455241,247.982
1783750750.475391,247.982
1783750750.495535,247.458
1783750750.515677,247.458
1783750750.535769,247.458
1783750750.555913,247.458
1783750750.576055,247.458
1783750750.596195,248.402
1783750750.616339,248.402
1783750750.636481,248.402
1783750750.656626,248.402
1783750750.676773,248.402
1783750750.696925,248.433
1783750750.717066,248.433
1783750750.737209,248.433
1783750750.757356,248.433
1783750750.777506,248.433
1783750750.797647,247.920
1783750750.817798,247.920
1783750750.837942,247.920
1783750750.858090,247.920
1783750750.878232,247.920
1783750750.898373,248.700
1783750750.918511,248.700
1783750750.938654,248.700
1783750750.958829,248.700
1783750750.978975,248.700
1783750750.999115,247.362
1783750751.019254,247.362
1783750751.039403,247.362
1783750751.059553,247.362
1783750751.079698,247.362
1783750751.099889,247.146
1783750751.120039,247.146
1783750751.140184,247.146
1783750751.160328,247.146
1783750751.180471,247.146
1783750751.200614,247.287
1783750751.220763,247.287
1783750751.240905,247.287
1783750751.261049,247.287
1783750751.281201,247.287
1783750751.301341,247.633
1783750751.321485,247.633
1783750751.341593,247.633
1783750751.361799,247.633
1783750751.381938,248.028
1783750751.402081,248.028
1783750751.422192,248.028
1783750751.442336,248.028
1783750751.462479,248.028
1783750751.482623,248.209
1783750751.502768,248.209
1783750751.522909,248.209
1783750751.543055,248.209
1783750751.563202,248.209
1783750751.583345,248.527
1783750751.603486,248.527
1783750751.623640,248.527
1783750751.643786,248.527
1783750751.663963,248.527
1783750751.684105,248.470
1783750751.704256,248.470
1783750751.724404,248.470
1783750751.744546,248.470
1783750751.764691,248.470
1783750751.784885,248.215
1783750751.805024,248.215
1783750751.825166,248.215
1783750751.845309,248.215
1783750751.865459,248.215
1783750751.885604,248.189
1783750751.905814,248.189
1783750751.925955,248.189
1783750751.946099,248.189
1783750751.966255,248.189
1783750751.986408,248.442
1783750752.006550,248.442
1783750752.026711,248.442
1783750752.046915,248.442
1783750752.067060,248.442
1783750752.087210,249.338
1783750752.107349,249.338
1783750752.127497,249.338
1783750752.147801,249.338
1783750752.167944,249.338
1783750752.188087,249.485
1783750752.208232,249.485
1783750752.228379,249.485
1783750752.248524,249.485
1783750752.268672,249.485
1783750752.288825,249.308
1783750752.308964,249.308
1783750752.329112,249.308
1783750752.349257,249.308
1783750752.369408,249.308
1783750752.389563,248.944
1783750752.409707,248.944
1783750752.429903,248.944
1783750752.450048,248.944
1783750752.470205,248.944
1783750752.490351,249.470
1783750752.510494,249.470
1783750752.530640,249.470
1783750752.550796,249.470
1783750752.570914,249.470
1783750752.591061,249.204
1783750752.611204,249.204
1783750752.631352,249.204
1783750752.651499,249.204
