t,W
1783750917.140940,284.014
1783750917.161075,284.014
1783750917.181212,284.014
1783750917.201351,282.642
1783750917.221494,282.642
1783750917.241614,282.642
1783750917.261751,282.642
1783750917.281890,282.642
1783750917.302032,280.948
1783750917.322168,280.948
1783750917.342304,280.948
1783750917.362443,280.948
1783750917.382589,280.948
1783750917.402770,280.900
1783750917.422907,280.900
1783750917.443045,280.900
1783750917.463196,280.900
1783750917.483340,280.900
1783750917.503473,278.833
1783750917.523612,278.833
1783750917.543756,278.833
1783750917.563897,278.833
1783750917.584032,278.833
1783750917.604173,279.268
1783750917.624320,279.268
1783750917.644495,279.268
1783750917.664628,279.268
1783750917.684765,279.268
1783750917.704905,280.198
1783750917.725047,280.198
1783750917.745183,280.198
1783750917.765320,280.198
1783750917.785457,280.198
1783750917.805603,281.860
1783750917.825789,281.860
1783750917.845924,281.860
1783750917.866063,281.860
1783750917.886211,281.860
1783750917.906377,285.532
1783750917.926512,285.532
1783750917.946652,285.532
1783750917.966801,285.532
1783750917.986945,285.532
1783750918.007078,283.341
1783750918.027218,283.341
1783750918.047365,283.341
1783750918.067505,283.341
1783750918.087639,283.341
1783750918.107778,281.804
1783750918.127921,281.804
1783750918.148063,281.804
1783750918.168198,281.804
1783750918.188335,281.804
1783750918.208478,282.082
1783750918.228635,282.082
1783750918.248774,282.082
1783750918.268906,282.082
1783750918.289046,282.082
1783750918.309193,282.963
1783750918.329330,282.963
1783750918.349467,282.963
1783750918.369606,282.963
1783750918.389753,282.963
1783750918.409892,283.738
1783750918.430027,283.738
1783750918.450166,283.738
1783750918.470310,283.738
1783750918.490453,283.738
1783750918.510585,285.640
1783750918.530764,285.640
1783750918.550892,285.640
1783750918.571011,285.640
1783750918.591145,285.640
1783750918.611282,285.599
1783750918.631430,285.599
1783750918.651533,285.599
1783750918.671616,285.599
1783750918.691696,285.599
1783750918.711782,284.395
1783750918.731910,284.395
1783750918.752051,284.395
1783750918.772188,284.395
1783750918.792328,284.395
1783750918.812474,284.668
1783750918.832612,284.668
1783750918.852749,284.668
1783750918.872888,284.668
1783750918.893035,284.668
1783750918.913176,282.505
1783750918.933336,282.505
1783750918.953445,282.505
1783750918.973554,282.505
1783750918.993687,283.713
1783750919.013824,283.713
1783750919.033966,283.713
1783750919.054115,283.713
1783750919.074255,283.713
1783750919.094447,284.317
1783750919.114587,284.317
1783750919.134783,284.317
1783750919.154925,284.317
1783750919.175060,284.317
1783750919.195191,285.714
1783750919.215333,285.714
1783750919.235473,285.714
1783750919.255611,285.714
1783750919.275769,285.714
1783750919.295889,287.033
1783750919.316006,287.033
1783750919.336118,287.033
1783750919.356223,287.033
1783750919.376331,287.033
1783750919.396440,287.155
1783750919.416585,287.155
1783750919.436721,287.155
1783750919.456879,287.155
1783750919.477027,287.155
1783750919.497137,286.469
1783750919.517269,286.469
1783750919.537389,286.469
1783750919.557535,286.469
1783750919.577656,286.469
1783750919.597790,283.518
1783750919.617906,283.518
1783750919.638047,283.518
1783750919.658186,283.518
1783750919.678321,283.518
1783750919.698459,283.199
1783750919.718600,283.199
1783750919.738795,283.199
1783750919.758930,283.199
1783750919.779066,283.199
1783750919.799207,283.392
1783750919.819353,283.392
1783750919.839491,283.392
1783750919.859625,283.392
1783750919.879767,283.392
1783750919.899912,284.043
1783750919.920050,284.043
1783750919.940185,284.043
1783750919.960324,284.043
1783750919.980469,284.043
1783750920.000610,283.445
1783750920.020782,283.445
1783750920.040922,283.445
1783750920.061067,283.445
1783750920.081206,283.445
1783750920.101341,283.839
1783750920.121477,283.839
1783750920.141618,283.839
1783750920.161768,283.839
1783750920.181903,283.839
1783750920.202067,283.802
1783750920.222208,283.802
1783750920.242350,283.802
1783750920.262488,283.802
1783750920.282622,283.802
1783750920.302763,283.134
1783750920.322905,283.134
1783750920.343001,283.134
1783750920.363091,283.134
1783750920.383176,283.134
1783750920.403307,283.700
1783750920.423415,283.700
1783750920.443521,283.700
1783750920.463614,283.700
1783750920.483757,283.700
1783750920.503899,283.368
1783750920.524034,283.368
1783750920.544174,283.368
1783750920.564290,283.368
1783750920.584407,283.368
1783750920.604536,284.809
1783750920.624681,284.809
1783750920.644834,284.809
1783750920.664976,284.809
1783750920.685112,284.809
1783750920.705250,284.291
1783750920.725395,284.291
1783750920.745539,284.291
1783750920.765680,284.291
1783750920.785820,284.291
1783750920.805965,282.000
1783750920.826112,282.000
1783750920.846253,282.000
1783750920.866393,282.000
1783750920.886536,282.000
1783750920.906681,280.789
1783750920.926821,280.789
1783750920.946954,280.789
1783750920.967098,280.789
1783750920.987249,280.789
1783750921.007390,282.578
1783750921.027525,282.578
1783750921.047663,282.578
1783750921.067812,282.578
1783750921.087950,282.578
1783750921.108081,283.729
1783750921.128217,283.729
1783750921.148361,283.729
1783750921.168503,283.729
1783750921.188637,283.729
1783750921.208774,284.966
1783750921.228916,284.966
1783750921.249057,284.966
1783750921.269191,284.966
1783750921.289326,284.966
1783750921.309466,284.758
1783750921.329609,284.758
1783750921.349784,284.758
1783750921.369920,284.758
1783750921.390059,284.758
1783750921.410205,283.968
1783750921.430351,283.968
1783750921.450485,283.968
1783750921.470624,283.968
1783750921.490799,283.968
1783750921.510936,281.875
1783750921.531069,281.875
1783750921.551206,281.875
1783750921.571352,281.875
1783750921.591491,281.875
1783750921.611622,281.734
1783750921.631763,281.734
1783750921.651904,281.734
1783750921.672043,281.734
1783750921.692178,281.734
1783750921.712314,282.753
1783750921.732456,282.753
1783750921.752598,282.753
1783750921.772763,282.753
1783750921.792899,282.753
1783750921.813043,283.459
1783750921.833185,283.459
1783750921.853322,283.459
1783750921.873457,283.459
1783750921.893595,283.459
1783750921.913785,282.617
1783750921.933924,282.617
1783750921.954058,282.617
1783750921.974199,282.617
1783750921.994341,282.617
1783750922.014481,280.647
1783750922.034616,280.647
1783750922.054756,280.647
1783750922.074903,280.647
1783750922.095038,280.647
1783750922.115173,279.660
1783750922.135310,279.660
1783750922.155451,279.660
1783750922.175591,279.660
1783750922.195721,278.946
1783750922.215886,278.946
1783750922.236027,278.946
1783750922.256170,278.946
1783750922.276307,278.946
1783750922.296442,280.913
1783750922.316583,280.913
1783750922.336775,280.913
1783750922.356913,280.913
1783750922.377049,280.913
1783750922.397188,280.140
1783750922.417304,280.140
1783750922.437438,280.140
1783750922.457570,280.140
1783750922.477710,280.140
1783750922.497893,280.757
1783750922.518032,280.757
1783750922.538166,280.757
1783750922.558305,280.757
1783750922.578448,280.757
1783750922.598587,281.297
1783750922.618722,281.297
1783750922.638902,281.297
1783750922.659046,281.297
1783750922.679187,281.297
1783750922.699321,282.723
1783750922.719462,282.723
1783750922.739607,282.723
1783750922.759754,282.723
1783750922.779921,282.723
1783750922.800057,284.320
1783750922.820197,284.320
1783750922.840341,284.320
1783750922.860479,284.320
1783750922.880617,284.320
1783750922.900756,286.676
1783750922.920870,286.676
1783750922.941007,286.676
1783750922.961141,286.676
1783750922.981280,286.676
1783750923.001425,288.049
1783750923.021539,288.049
1783750923.041699,288.049
1783750923.061891,288.049
1783750923.082040,288.049
1783750923.102179,286.201
1783750923.122285,286.201
1783750923.142421,286.201
1783750923.162566,286.201
1783750923.182706,286.201
1783750923.202910,284.139
1783750923.223048,284.139
1783750923.243163,284.139
1783750923.263273,284.139
1783750923.283378,284.139
1783750923.303484,282.462
1783750923.323592,282.462
1783750923.343703,282.462
1783750923.363849,282.462
1783750923.383946,282.462
1783750923.404043,283.336
1783750923.424182,283.336
1783750923.444320,283.336
1783750923.464458,283.336
1783750923.484539,283.336
1783750923.504632,284.215
1783750923.524722,284.215
1783750923.544835,284.215
1783750923.564958,284.215
1783750923.585104,284.215
1783750923.605210,284.843
1783750923.625310,284.843
1783750923.645435,284.843
1783750923.665584,284.843
1783750923.685780,284.843
1783750923.705884,284.046
1783750923.726025,284.046
1783750923.746172,284.046
1783750923.766317,284.046
1783750923.786454,284.046
1783750923.806561,283.917
1783750923.826704,283.917
1783750923.846897,283.917
1783750923.867038,283.917
1783750923.887178,283.917
1783750923.907317,281.968
1783750923.927467,281.968
1783750923.947607,281.968
1783750923.967795,281.968
1783750923.987908,281.968
