t,W
1783748859.923565,152.959
1783748859.943709,152.959
1783748859.963898,152.959
1783748859.984044,152.959
1783748860.004202,153.002
1783748860.024345,153.002
1783748860.044481,153.002
1783748860.064624,153.002
1783748860.084768,153.002
1783748860.104911,152.944
1783748860.125047,152.944
1783748860.145191,152.944
1783748860.165339,152.944
1783748860.185480,152.944
1783748860.205614,152.828
1783748860.225757,152.828
1783748860.245915,152.828
1783748860.266063,152.828
1783748860.286199,152.766
1783748860.306342,152.766
1783748860.326481,152.766
1783748860.346635,152.766
1783748860.366774,152.766
1783748860.386911,152.612
1783748860.407055,152.612
1783748860.427211,152.612
1783748860.447355,152.612
1783748860.467496,152.612
1783748860.487641,152.682
1783748860.507784,152.682
1783748860.527926,152.682
1783748860.548064,152.682
1783748860.568202,152.682
1783748860.588344,152.734
1783748860.608488,152.734
1783748860.628625,152.734
1783748860.648769,152.734
1783748860.668933,152.734
1783748860.689073,152.574
1783748860.709211,152.574
1783748860.729356,152.574
1783748860.749516,152.574
1783748860.769662,152.574
1783748860.789798,152.843
1783748860.809939,152.843
1783748860.830093,152.843
1783748860.850246,152.843
1783748860.870384,152.843
1783748860.890527,153.098
1783748860.910705,153.098
1783748860.930941,153.098
1783748860.951083,153.098
1783748860.971225,153.098
1783748860.991370,153.074
1783748861.011528,153.074
1783748861.031705,153.074
1783748861.051894,153.074
1783748861.071996,153.074
1783748861.092143,152.971
1783748861.112287,152.971
1783748861.132423,152.971
1783748861.152565,152.971
1783748861.172779,152.971
1783748861.192922,153.152
1783748861.213058,153.152
1783748861.233200,153.152
1783748861.253361,153.152
1783748861.273511,153.152
1783748861.293647,152.689
1783748861.313769,152.689
1783748861.333921,152.689
1783748861.354071,152.689
1783748861.374209,152.689
1783748861.394347,152.833
1783748861.414467,152.833
1783748861.434654,152.833
1783748861.454798,152.833
1783748861.474940,152.833
1783748861.495077,152.799
1783748861.515221,152.799
1783748861.535362,152.799
1783748861.555498,152.799
1783748861.575643,152.799
1783748861.595797,152.250
1783748861.615937,152.250
1783748861.636072,152.250
1783748861.656219,152.250
1783748861.676385,152.250
1783748861.696532,152.221
1783748861.716669,152.221
1783748861.736813,152.221
1783748861.756961,152.221
1783748861.777095,152.221
1783748861.797231,152.210
1783748861.817374,152.210
1783748861.837529,152.210
1783748861.857683,152.210
1783748861.877822,152.210
1783748861.897967,152.147
1783748861.918115,152.147
1783748861.938266,152.147
1783748861.958408,152.147
1783748861.978551,152.147
1783748861.998695,152.033
1783748862.018902,152.033
1783748862.039045,152.033
1783748862.059179,152.033
1783748862.079314,152.033
1783748862.099469,152.158
1783748862.119612,152.158
1783748862.139748,152.158
1783748862.159885,152.158
1783748862.180022,152.158
1783748862.200199,151.971
1783748862.220332,151.971
1783748862.240472,151.971
1783748862.260628,151.971
1783748862.280770,151.971
1783748862.300903,152.404
1783748862.321072,152.404
1783748862.341224,152.404
1783748862.361374,152.404
1783748862.381477,152.404
1783748862.401616,152.675
1783748862.421766,152.675
1783748862.441915,152.675
1783748862.462052,152.675
1783748862.482189,152.675
1783748862.502326,151.980
1783748862.522480,151.980
1783748862.542625,151.980
1783748862.562766,151.980
1783748862.582903,151.980
1783748862.603063,152.217
1783748862.623207,152.217
1783748862.643342,152.217
1783748862.663486,152.217
1783748862.683625,152.217
1783748862.703772,152.764
1783748862.723906,152.764
1783748862.744046,152.764
1783748862.764200,152.764
1783748862.784333,152.764
1783748862.804468,152.704
1783748862.824611,152.704
1783748862.844767,152.704
1783748862.864917,152.704
1783748862.885049,152.704
1783748862.905192,153.200
1783748862.925343,153.200
1783748862.945495,153.200
1783748862.965634,153.200
1783748862.985768,153.200
1783748863.005913,152.916
1783748863.026065,152.916
1783748863.046211,152.916
1783748863.066349,152.916
1783748863.086484,152.916
1783748863.106648,152.835
1783748863.126793,152.835
1783748863.146930,152.835
1783748863.167073,152.835
1783748863.187213,152.944
1783748863.207358,152.944
1783748863.227493,152.944
1783748863.247634,152.944
1783748863.267793,152.944
1783748863.287926,152.230
1783748863.308057,152.230
1783748863.328194,152.230
1783748863.348347,152.230
1783748863.368497,152.230
1783748863.388631,151.862
1783748863.408776,151.862
1783748863.428925,151.862
1783748863.449073,151.862
1783748863.469253,151.862
1783748863.489395,152.907
1783748863.509539,152.907
1783748863.529682,152.907
1783748863.549824,152.907
1783748863.569966,152.907
1783748863.590104,152.715
1783748863.610294,152.715
1783748863.630439,152.715
1783748863.650576,152.715
1783748863.670719,152.715
1783748863.690918,152.843
1783748863.711060,152.843
1783748863.731197,152.843
1783748863.751341,152.843
1783748863.771504,152.843
1783748863.791648,152.800
1783748863.811784,152.800
1783748863.831923,152.800
1783748863.852078,152.800
1783748863.872230,152.800
1783748863.892365,152.365
1783748863.912506,152.365
1783748863.932659,152.365
1783748863.952810,152.365
1783748863.972954,152.365
1783748863.993096,152.432
1783748864.013217,152.432
1783748864.033379,152.432
1783748864.053523,152.432
1783748864.073664,152.432
1783748864.093808,152.969
1783748864.113942,152.969
1783748864.134086,152.969
1783748864.154223,152.969
1783748864.174364,152.969
1783748864.194513,152.822
1783748864.214636,152.822
1783748864.234772,152.822
1783748864.254914,152.822
1783748864.275078,152.822
1783748864.295216,153.523
1783748864.315348,153.523
1783748864.335490,153.523
1783748864.355646,153.523
1783748864.375798,153.523
1783748864.395932,153.759
1783748864.416069,153.759
1783748864.436221,153.759
1783748864.456370,153.759
1783748864.476512,153.759
1783748864.496654,153.360
1783748864.516796,153.360
1783748864.536952,153.360
1783748864.557089,153.360
1783748864.577230,153.360
1783748864.597372,153.276
1783748864.617526,153.276
1783748864.637670,153.276
1783748864.657807,153.276
1783748864.677947,153.276
1783748864.698095,153.211
1783748864.718237,153.211
1783748864.738373,153.211
1783748864.758538,153.211
1783748864.778679,153.211
1783748864.798818,152.966
1783748864.818952,152.966
1783748864.839052,152.966
1783748864.859180,152.966
1783748864.879304,152.966
1783748864.899442,152.798
1783748864.919577,152.798
1783748864.939776,152.798
1783748864.959928,152.798
1783748864.980069,152.798
1783748865.000214,153.112
1783748865.020362,153.112
1783748865.040524,153.112
1783748865.060669,153.112
1783748865.080813,153.112
1783748865.100960,153.074
1783748865.121114,153.074
1783748865.141259,153.074
1783748865.161397,153.074
1783748865.181541,153.074
1783748865.201703,153.250
1783748865.221893,153.250
1783748865.242030,153.250
1783748865.262172,153.250
1783748865.282321,153.250
1783748865.302465,153.310
1783748865.322601,153.310
1783748865.342793,153.310
1783748865.362954,153.310
1783748865.383092,153.310
1783748865.403229,152.894
1783748865.423374,152.894
1783748865.443526,152.894
1783748865.463682,152.894
1783748865.483819,152.894
1783748865.503959,152.995
1783748865.524104,152.995
1783748865.544262,152.995
1783748865.564402,152.995
1783748865.584546,152.995
1783748865.604694,152.835
1783748865.624888,152.835
1783748865.645035,152.835
1783748865.665175,152.835
1783748865.685313,152.835
1783748865.705472,152.625
1783748865.725618,152.625
1783748865.745756,152.625
1783748865.765895,152.625
1783748865.786047,152.625
1783748865.806191,152.808
1783748865.826330,152.808
1783748865.846476,152.808
1783748865.866638,152.808
1783748865.886788,152.808
1783748865.906927,153.378
1783748865.927070,153.378
1783748865.947228,153.378
1783748865.967383,153.378
1783748865.987523,153.378
1783748866.007666,153.106
1783748866.027814,153.106
1783748866.048006,153.106
1783748866.068151,153.106
1783748866.088296,153.232
1783748866.108443,153.232
1783748866.128602,153.232
1783748866.148791,153.232
1783748866.168963,153.232
1783748866.189103,152.942
1783748866.209270,152.942
1783748866.229416,152.942
1783748866.249554,152.942
1783748866.269698,152.942
1783748866.289905,152.853
1783748866.310050,152.853
1783748866.330187,152.853
1783748866.350332,152.853
1783748866.370495,152.853
1783748866.390632,152.865
1783748866.410769,152.865
1783748866.430913,152.865
1783748866.451067,152.865
1783748866.471218,152.865
1783748866.491355,152.941
1783748866.511500,152.941
1783748866.531651,152.941
1783748866.551810,152.941
1783748866.571948,152.941
1783748866.592084,152.729
1783748866.612233,152.729
1783748866.632395,152.729
1783748866.652539,152.729
1783748866.672679,152.729
1783748866.692815,152.898
1783748866.712981,152.898
1783748866.733128,152.898
1783748866.753263,152.898
1783748866.773404,152.898
1783748866.793548,153.088
1783748866.813675,153.088
1783748866.833815,153.088
1783748866.853961,153.088
1783748866.874124,153.088
1783748866.894262,152.650
1783748866.914377,152.650
1783748866.934524,152.650
1783748866.954682,152.650
1783748866.974835,152.650
1783748866.994972,152.748
1783748867.015115,152.748
1783748867.035271,152.748
1783748867.055424,152.748
1783748867.075562,152.748
1783748867.095704,152.573
1783748867.115890,152.573
1783748867.136052,152.573
1783748867.156197,152.573
1783748867.176337,152.573
1783748867.196475,152.467
1783748867.216633,152.467
1783748867.236779,152.467
1783748867.256918,152.467
1783748867.277062,152.467
1783748867.297205,152.716
1783748867.317347,152.716
1783748867.337517,152.716
1783748867.357661,152.716
1783748867.377825,152.716
1783748867.397963,152.595
1783748867.418096,152.595
1783748867.438242,152.595
1783748867.458430,152.595
1783748867.478583,152.595
1783748867.498719,152.515
1783748867.518911,152.515
1783748867.539063,152.515
1783748867.559203,152.515
1783748867.579347,152.515
1783748867.599491,153.185
1783748867.619638,153.185
1783748867.639799,153.185
1783748867.659942,153.185
1783748867.680083,153.185
1783748867.700223,153.306
1783748867.720383,153.306
1783748867.740529,153.306
1783748867.760666,153.306
1783748867.780804,153.306
1783748867.800948,153.117
1783748867.821089,153.117
1783748867.841226,153.117
1783748867.861371,153.117
1783748867.881519,153.117
1783748867.901662,153.089
1783748867.921800,153.089
1783748867.941944,153.089
1783748867.962102,153.089
1783748867.982256,153.089
1783748868.002391,153.297
1783748868.022536,153.297
1783748868.042691,153.297
1783748868.062874,153.297
1783748868.083012,153.297
1783748868.103156,153.030
1783748868.123301,153.030
1783748868.143462,153.030
1783748868.163607,153.030
1783748868.183752,153.030
1783748868.203893,153.314
1783748868.224037,153.314
1783748868.244181,153.314
1783748868.264320,153.314
1783748868.284459,153.314
1783748868.304612,153.283
1783748868.324750,153.283
1783748868.344886,153.283
1783748868.365030,153.283
1783748868.385174,153.283
1783748868.405318,153.245
1783748868.425452,153.245
1783748868.445596,153.245
1783748868.465761,153.245
1783748868.485911,153.245
1783748868.506047,153.479
1783748868.526191,153.479
1783748868.546347,153.479
1783748868.566489,153.479
1783748868.586634,153.479
1783748868.606812,153.732
1783748868.626959,153.732
1783748868.647121,153.732
1783748868.667267,153.732
1783748868.687410,153.732
1783748868.707558,153.381
1783748868.727714,153.381
1783748868.747941,153.381
1783748868.768078,153.381
1783748868.788217,153.381
1783748868.808370,153.637
1783748868.828514,153.637
1783748868.848653,153.637
1783748868.868798,153.637
1783748868.888963,153.537
1783748868.909106,153.537
1783748868.929243,153.537
1783748868.949389,153.537
1783748868.969543,153.537
1783748868.989696,153.932
1783748869.009879,153.932
1783748869.030022,153.932
1783748869.050178,153.932
1783748869.070331,153.932
1783748869.090471,154.266
1783748869.110615,154.266
1783748869.130762,154.266
1783748869.150923,154.266
1783748869.171069,154.266
1783748869.191211,154.020
1783748869.211358,154.020
1783748869.231519,154.020
1783748869.251664,154.020
1783748869.271803,154.020
1783748869.291943,153.929
1783748869.312106,153.929
1783748869.332244,153.929
1783748869.352380,153.929
1783748869.372524,153.929
1783748869.392677,153.881
1783748869.412821,153.881
1783748869.432957,153.881
1783748869.453102,153.881
1783748869.473264,153.881
1783748869.493415,153.633
1783748869.513533,153.633
1783748869.533677,153.633
1783748869.553818,153.633
1783748869.573969,153.633
1783748869.594111,153.529
1783748869.614235,153.529
1783748869.634382,153.529
1783748869.654540,153.529
1783748869.674683,153.529
1783748869.694824,153.713
1783748869.714968,153.713
1783748869.735119,153.713
1783748869.755261,153.713
1783748869.775398,153.713
1783748869.795541,153.364
1783748869.815694,153.364
1783748869.835886,153.364
1783748869.856021,153.364
1783748869.876165,153.364
1783748869.896351,153.424
1783748869.916494,153.424
1783748869.936629,153.424
1783748869.956774,153.424
1783748869.976930,153.424
1783748869.997080,153.572
1783748870.017214,153.572
1783748870.037386,153.572
1783748870.057541,153.572
1783748870.077683,153.572
1783748870.097816,153.382
1783748870.117955,153.382
1783748870.138096,153.382
1783748870.158254,153.382
1783748870.178398,153.382
1783748870.198539,153.382
1783748870.218680,153.382
1783748870.238836,153.382
1783748870.258978,153.382
1783748870.279109,153.382
1783748870.299240,153.386
1783748870.319396,153.386
1783748870.339541,153.386
1783748870.359677,153.386
1783748870.379818,153.386
1783748870.399960,153.339
1783748870.420097,153.339
1783748870.440234,153.339
1783748870.460378,153.339
1783748870.480538,153.339
1783748870.500674,153.578
1783748870.520806,153.578
1783748870.540949,153.578
1783748870.561098,153.578
1783748870.581251,153.578
1783748870.601387,153.459
1783748870.621527,153.459
1783748870.641674,153.459
1783748870.661832,153.459
1783748870.681977,153.459
1783748870.702116,152.961
1783748870.722262,152.961
1783748870.742421,152.961
1783748870.762566,152.961
1783748870.782703,152.961
1783748870.802900,153.227
1783748870.823061,153.227
1783748870.843205,153.227
1783748870.863342,153.227
1783748870.883484,153.227
1783748870.903626,153.176
1783748870.923775,153.176
1783748870.943910,153.176
1783748870.964055,153.176
1783748870.984215,153.176
1783748871.004351,152.938
1783748871.024488,152.938
1783748871.044631,152.938
1783748871.064786,152.938
1783748871.084931,152.938
1783748871.105065,152.847
1783748871.125208,152.847
1783748871.145358,152.847
1783748871.165511,152.847
1783748871.185688,152.847
1783748871.205826,152.869
1783748871.225969,152.869
1783748871.246124,152.869
1783748871.266270,152.869
1783748871.286406,152.869
1783748871.306576,152.815
1783748871.326716,152.815
1783748871.346909,152.815
1783748871.367043,152.815
1783748871.387175,152.815
1783748871.407322,153.253
1783748871.427467,153.253
1783748871.447604,153.253
1783748871.467712,153.253
1783748871.487921,153.253
1783748871.508057,152.789
1783748871.528190,152.789
1783748871.548334,152.789
1783748871.568489,152.789
1783748871.588641,152.789
1783748871.608777,152.849
1783748871.628921,152.849
1783748871.649076,152.849
1783748871.669260,152.849
1783748871.689394,152.849
1783748871.709534,153.346
1783748871.729680,153.346
1783748871.749917,153.346
1783748871.770051,153.346
1783748871.790186,153.146
1783748871.810323,153.146
1783748871.830485,153.146
1783748871.850629,153.146
1783748871.870767,153.146
1783748871.890910,153.137
1783748871.911061,153.137
1783748871.931207,153.137
1783748871.951343,153.137
1783748871.971484,153.137
1783748871.991645,153.360
1783748872.011787,153.360
1783748872.031924,153.360
1783748872.052067,153.360
1783748872.072222,153.360
1783748872.092372,153.109
1783748872.112505,153.109
1783748872.132649,153.109
1783748872.152801,153.109
1783748872.172953,153.109
1783748872.193088,153.548
1783748872.213165,153.548
1783748872.233310,153.548
1783748872.253469,153.548
1783748872.273613,153.548
1783748872.293753,152.916
1783748872.313871,152.916
1783748872.334013,152.916
1783748872.354156,152.916
1783748872.374292,152.916
1783748872.394428,152.631
1783748872.414556,152.631
1783748872.434702,152.631
1783748872.454890,152.631
1783748872.475065,152.631
1783748872.495224,152.895
1783748872.515363,152.895
1783748872.535499,152.895
1783748872.555635,152.895
1783748872.575790,152.895
1783748872.595973,153.006
1783748872.616107,153.006
1783748872.636249,153.006
1783748872.656400,153.006
1783748872.676536,153.006
1783748872.696669,153.158
1783748872.716808,153.158
1783748872.736952,153.158
1783748872.757113,153.158
1783748872.777250,153.158
1783748872.797392,153.351
1783748872.817531,153.351
1783748872.837694,153.351
1783748872.857899,153.351
1783748872.878035,153.351
1783748872.898173,153.508
1783748872.918330,153.508
1783748872.938478,153.508
