t,W
1783748097.122533,151.491
1783748097.142647,151.491
1783748097.162787,151.491
1783748097.182924,151.491
1783748097.203032,151.528
1783748097.223129,151.528
1783748097.243254,151.528
1783748097.263347,151.528
1783748097.283438,151.528
1783748097.303600,151.520
1783748097.323710,151.520
1783748097.343858,151.520
1783748097.363962,151.520
1783748097.384097,151.520
1783748097.404234,151.501
1783748097.424373,151.501
1783748097.444513,151.501
1783748097.464657,151.501
1783748097.484752,151.501
1783748097.504889,151.735
1783748097.525024,151.735
1783748097.545164,151.735
1783748097.565302,151.735
1783748097.585439,151.735
1783748097.605576,151.374
1783748097.625714,151.374
1783748097.645867,151.374
1783748097.666008,151.374
1783748097.686140,151.374
1783748097.706277,151.563
1783748097.726426,151.563
1783748097.746564,151.563
1783748097.766697,151.563
1783748097.786878,151.563
1783748097.807030,151.775
1783748097.827166,151.775
1783748097.847301,151.775
1783748097.867440,151.775
1783748097.887584,151.529
1783748097.907756,151.529
1783748097.927893,151.529
1783748097.948033,151.529
1783748097.968176,151.529
1783748097.988318,151.590
1783748098.008456,151.590
1783748098.028592,151.590
1783748098.048766,151.590
1783748098.068901,151.590
1783748098.089004,151.741
1783748098.109137,151.741
1783748098.129274,151.741
1783748098.149414,151.741
1783748098.169549,151.741
1783748098.189684,151.747
1783748098.209822,151.747
1783748098.229933,151.747
1783748098.250074,151.747
1783748098.270208,151.747
1783748098.290344,151.930
1783748098.310486,151.930
1783748098.330608,151.930
1783748098.350775,151.930
1783748098.370908,151.930
1783748098.391049,151.816
1783748098.411191,151.816
1783748098.431327,151.816
1783748098.451462,151.816
1783748098.471602,151.816
1783748098.491782,151.836
1783748098.511950,151.836
1783748098.532088,151.836
1783748098.552228,151.836
1783748098.572356,151.836
1783748098.592520,151.686
1783748098.612624,151.686
1783748098.632696,151.686
1783748098.652835,151.686
1783748098.672929,151.686
1783748098.693020,151.401
1783748098.713152,151.401
1783748098.733300,151.401
1783748098.753438,151.401
1783748098.773575,151.401
1783748098.793712,151.313
1783748098.813904,151.313
1783748098.834043,151.313
1783748098.854181,151.313
1783748098.874321,151.313
1783748098.894461,151.128
1783748098.914597,151.128
1783748098.934772,151.128
1783748098.954914,151.128
1783748098.975071,151.128
1783748098.995211,151.098
1783748099.015352,151.098
1783748099.035487,151.098
1783748099.055635,151.098
1783748099.075791,151.098
1783748099.096272,151.161
1783748099.116394,151.161
1783748099.136525,151.161
1783748099.156679,151.161
1783748099.176826,151.161
1783748099.196964,151.117
1783748099.217102,151.117
1783748099.237258,151.117
1783748099.257384,151.117
1783748099.277521,151.117
1783748099.297662,151.212
1783748099.317816,151.212
1783748099.337957,151.212
1783748099.358093,151.212
1783748099.378231,151.212
1783748099.398374,151.268
1783748099.418519,151.268
1783748099.438654,151.268
1783748099.458791,151.268
1783748099.478936,151.268
1783748099.499073,151.259
1783748099.519208,151.259
1783748099.539340,151.259
1783748099.559496,151.259
1783748099.579638,151.259
1783748099.599772,151.494
1783748099.619908,151.494
1783748099.640044,151.494
1783748099.660196,151.494
1783748099.680340,151.494
1783748099.700472,151.754
1783748099.720607,151.754
1783748099.740759,151.754
1783748099.760900,151.754
1783748099.781035,151.754
1783748099.801200,151.744
1783748099.821353,151.744
1783748099.841495,151.744
1783748099.861630,151.744
1783748099.881794,151.744
1783748099.901943,152.029
1783748099.922087,152.029
1783748099.942223,152.029
1783748099.962363,152.029
1783748099.982509,152.029
1783748100.002651,152.108
1783748100.022789,152.108
1783748100.042927,152.108
1783748100.063070,152.108
1783748100.083217,152.108
1783748100.103356,151.866
1783748100.123490,151.866
1783748100.143625,151.866
1783748100.163772,151.866
1783748100.183912,151.866
1783748100.204046,151.934
1783748100.224181,151.934
1783748100.244330,151.934
1783748100.264474,151.934
1783748100.284611,151.934
1783748100.304750,151.682
1783748100.324906,151.682
1783748100.345046,151.682
1783748100.365181,151.682
1783748100.385320,151.682
1783748100.405469,150.929
1783748100.425610,150.929
1783748100.445751,150.929
1783748100.465888,150.929
1783748100.486037,150.929
1783748100.506181,150.847
1783748100.526315,150.847
1783748100.546452,150.847
1783748100.566575,150.847
1783748100.586808,150.847
1783748100.606948,151.111
1783748100.627085,151.111
1783748100.647226,151.111
1783748100.667377,151.111
1783748100.687518,151.111
1783748100.707653,151.073
1783748100.727791,151.073
1783748100.747943,151.073
1783748100.768086,151.073
1783748100.788222,151.073
1783748100.808362,151.183
1783748100.828511,151.183
1783748100.848653,151.183
1783748100.868789,151.183
1783748100.888929,150.940
1783748100.909078,150.940
1783748100.929219,150.940
1783748100.949356,150.940
1783748100.969495,150.940
1783748100.989645,151.153
1783748101.009789,151.153
1783748101.029931,151.153
1783748101.050070,151.153
1783748101.070213,151.153
1783748101.090391,150.994
1783748101.110528,150.994
1783748101.130663,150.994
1783748101.150823,150.994
1783748101.170974,150.994
1783748101.191113,151.085
1783748101.211249,151.085
1783748101.231382,151.085
1783748101.251534,151.085
1783748101.271676,151.085
1783748101.291813,150.902
1783748101.311953,150.902
1783748101.332107,150.902
1783748101.352246,150.902
1783748101.372382,150.902
1783748101.392521,151.672
1783748101.412672,151.672
1783748101.432814,151.672
1783748101.452950,151.672
1783748101.473087,151.672
1783748101.493234,151.851
1783748101.513375,151.851
1783748101.533509,151.851
1783748101.553646,151.851
1783748101.573791,151.851
1783748101.593927,151.683
1783748101.614063,151.683
1783748101.634204,151.683
1783748101.654350,151.683
1783748101.674500,151.683
1783748101.694643,151.639
1783748101.714779,151.639
1783748101.734919,151.639
1783748101.755076,151.639
1783748101.775218,151.639
1783748101.795356,151.593
1783748101.815497,151.593
1783748101.835642,151.593
1783748101.855781,151.593
1783748101.875921,151.593
1783748101.896065,151.694
1783748101.916220,151.694
1783748101.936365,151.694
1783748101.956504,151.694
1783748101.976645,151.694
1783748101.996793,151.565
1783748102.016937,151.565
1783748102.037072,151.565
1783748102.057214,151.565
1783748102.077363,151.565
1783748102.097510,151.625
1783748102.117652,151.625
1783748102.137793,151.625
1783748102.157939,151.625
1783748102.178092,151.625
1783748102.198235,151.460
1783748102.218373,151.460
1783748102.238512,151.460
1783748102.258647,151.460
1783748102.278789,151.460
1783748102.298926,151.612
1783748102.319068,151.612
1783748102.339219,151.612
1783748102.359360,151.612
1783748102.379525,151.612
1783748102.399667,151.799
1783748102.419817,151.799
1783748102.439986,151.799
1783748102.460122,151.799
1783748102.480264,151.799
1783748102.500415,151.766
1783748102.520555,151.766
1783748102.540686,151.766
1783748102.560829,151.766
1783748102.580976,151.766
1783748102.601123,151.544
1783748102.621263,151.544
1783748102.641371,151.544
1783748102.661515,151.544
1783748102.681668,151.544
1783748102.701808,151.702
1783748102.721945,151.702
1783748102.742088,151.702
1783748102.762244,151.702
1783748102.782386,151.702
1783748102.802524,151.660
1783748102.822660,151.660
1783748102.842816,151.660
1783748102.862957,151.660
1783748102.883095,151.660
1783748102.903233,151.609
1783748102.923389,151.609
1783748102.943533,151.609
1783748102.963671,151.609
1783748102.983814,151.609
1783748103.003967,150.888
1783748103.024113,150.888
1783748103.044249,150.888
1783748103.064387,150.888
1783748103.084533,150.888
1783748103.104671,150.894
1783748103.124810,150.894
1783748103.144948,150.894
1783748103.165094,150.894
1783748103.185246,150.894
1783748103.205389,150.900
1783748103.225525,150.900
1783748103.245668,150.900
1783748103.265824,150.900
1783748103.285966,150.900
1783748103.306103,151.101
1783748103.326243,151.101
1783748103.346402,151.101
1783748103.366543,151.101
1783748103.386682,151.101
1783748103.406821,151.010
1783748103.426972,151.010
1783748103.447114,151.010
1783748103.467252,151.010
1783748103.487393,151.010
1783748103.507545,151.184
1783748103.527689,151.184
1783748103.547825,151.184
1783748103.567965,151.184
1783748103.588112,151.184
1783748103.608253,151.214
1783748103.628389,151.214
1783748103.648554,151.214
1783748103.668699,151.214
1783748103.688915,151.214
1783748103.709052,151.077
1783748103.729236,151.077
1783748103.749378,151.077
1783748103.769529,151.077
1783748103.789672,151.139
1783748103.809808,151.139
1783748103.829927,151.139
1783748103.850077,151.139
1783748103.870221,151.139
1783748103.890359,150.979
1783748103.910501,150.979
1783748103.930653,150.979
1783748103.950798,150.979
1783748103.970937,150.979
1783748103.991079,152.017
1783748104.011233,152.017
1783748104.031379,152.017
1783748104.051514,152.017
1783748104.071653,152.017
1783748104.091802,152.043
1783748104.111941,152.043
1783748104.132078,152.043
1783748104.152215,152.043
1783748104.172364,152.043
1783748104.192516,151.871
1783748104.212656,151.871
1783748104.232794,151.871
1783748104.252938,151.871
1783748104.273092,151.871
1783748104.293229,151.924
1783748104.313365,151.924
1783748104.333508,151.924
1783748104.353665,151.924
1783748104.373809,151.924
1783748104.393948,151.754
1783748104.414089,151.754
1783748104.434237,151.754
1783748104.454381,151.754
1783748104.474519,151.754
1783748104.494660,151.739
1783748104.514814,151.739
1783748104.534958,151.739
1783748104.555066,151.739
1783748104.575207,151.739
1783748104.595355,151.804
1783748104.615504,151.804
1783748104.635642,151.804
1783748104.655784,151.804
1783748104.675930,151.804
1783748104.696079,151.756
1783748104.716222,151.756
1783748104.736360,151.756
1783748104.756503,151.756
1783748104.776660,151.756
1783748104.796802,151.528
1783748104.816938,151.528
1783748104.837077,151.528
1783748104.857224,151.528
1783748104.877365,151.528
1783748104.897503,151.873
1783748104.917645,151.873
1783748104.937820,151.873
1783748104.957966,151.873
1783748104.978103,151.873
1783748104.998241,151.814
1783748105.018419,151.814
1783748105.038557,151.814
1783748105.058697,151.814
1783748105.078882,151.814
1783748105.099033,151.785
1783748105.119179,151.785
1783748105.139318,151.785
1783748105.159457,151.785
1783748105.179602,151.785
1783748105.199790,151.859
1783748105.219926,151.859
1783748105.240062,151.859
1783748105.260206,151.859
1783748105.280351,151.859
1783748105.300489,152.083
1783748105.320626,152.083
1783748105.340768,152.083
1783748105.360920,152.083
1783748105.381058,152.083
1783748105.401165,152.042
1783748105.421306,152.042
1783748105.441462,152.042
1783748105.461603,152.042
1783748105.481778,152.042
1783748105.501920,152.049
1783748105.522064,152.049
1783748105.542203,152.049
1783748105.562341,152.049
1783748105.582482,152.049
1783748105.602632,151.989
1783748105.622776,151.989
1783748105.642912,151.989
1783748105.663053,151.989
1783748105.683201,151.989
1783748105.703348,152.315
1783748105.723482,152.315
1783748105.743620,152.315
1783748105.763762,152.315
1783748105.783916,152.315
1783748105.804055,152.379
1783748105.824192,152.379
1783748105.844332,152.379
1783748105.864486,152.379
1783748105.884626,152.379
1783748105.904768,152.394
1783748105.924909,152.394
1783748105.945064,152.394
1783748105.965206,152.394
1783748105.985344,152.394
1783748106.005486,152.278
1783748106.025639,152.278
1783748106.045778,152.278
1783748106.065916,152.278
1783748106.086057,152.278
1783748106.106210,152.520
1783748106.126355,152.520
1783748106.146488,152.520
1783748106.166628,152.520
1783748106.186774,152.520
1783748106.206922,152.174
1783748106.227086,152.174
1783748106.247222,152.174
1783748106.267365,152.174
1783748106.287537,152.174
1783748106.307680,152.028
1783748106.327816,152.028
1783748106.347957,152.028
1783748106.368110,152.028
1783748106.388249,152.028
1783748106.408385,151.732
1783748106.428522,151.732
1783748106.448674,151.732
1783748106.468809,151.732
1783748106.488925,151.732
1783748106.509059,151.612
1783748106.529202,151.612
1783748106.549338,151.612
1783748106.569473,151.612
1783748106.589611,151.612
1783748106.609758,151.678
1783748106.629897,151.678
1783748106.650037,151.678
1783748106.670153,151.678
1783748106.690293,151.690
1783748106.710433,151.690
1783748106.730567,151.690
1783748106.750701,151.690
1783748106.770883,151.690
1783748106.791033,151.735
1783748106.811174,151.735
1783748106.831310,151.735
1783748106.851449,151.735
1783748106.871595,151.735
1783748106.891774,151.552
1783748106.911908,151.552
1783748106.932045,151.552
1783748106.952198,151.552
1783748106.972332,151.552
1783748106.992464,151.602
1783748107.012599,151.602
1783748107.032787,151.602
1783748107.052927,151.602
1783748107.073060,151.602
1783748107.093198,151.406
1783748107.113346,151.406
1783748107.133486,151.406
1783748107.153621,151.406
1783748107.173760,151.406
1783748107.193901,151.709
1783748107.214049,151.709
1783748107.234186,151.709
1783748107.254321,151.709
1783748107.274460,151.709
1783748107.294580,151.128
1783748107.314685,151.128
1783748107.334810,151.128
1783748107.354946,151.128
1783748107.375099,151.128
1783748107.395236,151.365
1783748107.415373,151.365
1783748107.435512,151.365
1783748107.455674,151.365
1783748107.475811,151.365
1783748107.495947,151.540
1783748107.516116,151.540
1783748107.536265,151.540
1783748107.556408,151.540
1783748107.576570,151.540
1783748107.596682,152.044
1783748107.616833,152.044
1783748107.636975,152.044
1783748107.657114,152.044
1783748107.677253,152.044
1783748107.697396,151.750
1783748107.717532,151.750
1783748107.737670,151.750
1783748107.757806,151.750
1783748107.777951,151.750
1783748107.798099,151.998
1783748107.818242,151.998
1783748107.838377,151.998
1783748107.858514,151.998
1783748107.878664,151.998
1783748107.898806,151.991
1783748107.918942,151.991
1783748107.939082,151.991
1783748107.959237,151.991
1783748107.979374,151.991
1783748107.999511,152.254
1783748108.019651,152.254
1783748108.039792,152.254
1783748108.059934,152.254
1783748108.080072,152.254
1783748108.100210,151.420
1783748108.120359,151.420
1783748108.140497,151.420
1783748108.160632,151.420
1783748108.180770,151.420
1783748108.200914,151.138
1783748108.221052,151.138
1783748108.241192,151.138
1783748108.261331,151.138
1783748108.281475,151.138
1783748108.301626,151.876
1783748108.321767,151.876
1783748108.341902,151.876
1783748108.362042,151.876
1783748108.382191,151.876
1783748108.402333,152.057
1783748108.422470,152.057
1783748108.442609,152.057
1783748108.462764,152.057
1783748108.482904,152.057
1783748108.503042,151.830
1783748108.523180,151.830
1783748108.543321,151.830
1783748108.563440,151.830
1783748108.583578,151.830
1783748108.603720,151.585
1783748108.623945,151.585
1783748108.644087,151.585
1783748108.664225,151.585
1783748108.684366,151.585
1783748108.704510,151.536
1783748108.724652,151.536
1783748108.744793,151.536
1783748108.764932,151.536
1783748108.785085,151.536
1783748108.805238,151.566
1783748108.825379,151.566
1783748108.845516,151.566
1783748108.865684,151.566
1783748108.885840,151.566
1783748108.905980,151.522
1783748108.926119,151.522
1783748108.946256,151.522
1783748108.966407,151.522
1783748108.986550,151.522
1783748109.006687,151.452
1783748109.026829,151.452
1783748109.046973,151.452
1783748109.067115,151.452
1783748109.087252,151.452
1783748109.107391,152.065
1783748109.127537,152.065
1783748109.147672,152.065
1783748109.167806,152.065
1783748109.187943,152.065
1783748109.208083,152.278
1783748109.228219,152.278
1783748109.248359,152.278
1783748109.268496,152.278
1783748109.288635,152.278
1783748109.308773,152.465
1783748109.328915,152.465
1783748109.349075,152.465
1783748109.369215,152.465
1783748109.389364,152.465
1783748109.409507,152.498
1783748109.429672,152.498
1783748109.449752,152.498
1783748109.469905,152.498
1783748109.490047,152.498
1783748109.510185,152.441
1783748109.530322,152.441
1783748109.550471,152.441
1783748109.570612,152.441
1783748109.590751,152.441
1783748109.610871,152.379
1783748109.631014,152.379
1783748109.651155,152.379
1783748109.671293,152.379
1783748109.691433,152.494
1783748109.711579,152.494
1783748109.731718,152.494
1783748109.751900,152.494
1783748109.772035,152.494
1783748109.792180,152.444
1783748109.812327,152.444
1783748109.832468,152.444
1783748109.852603,152.444
1783748109.872780,152.444
1783748109.892932,152.475
1783748109.913071,152.475
1783748109.933205,152.475
1783748109.953343,152.475
1783748109.973491,152.475
1783748109.993633,152.322
1783748110.013772,152.322
1783748110.033911,152.322
1783748110.054060,152.322
1783748110.074229,152.322
1783748110.094369,152.575
1783748110.114510,152.575
1783748110.134660,152.575
1783748110.154831,152.575
1783748110.174968,152.575
1783748110.195104,152.713
1783748110.215328,152.713
1783748110.235470,152.713
1783748110.255609,152.713
1783748110.275750,152.713
1783748110.295891,152.432
1783748110.316041,152.432
1783748110.336181,152.432
1783748110.356318,152.432
1783748110.376459,152.432
1783748110.396603,152.500
1783748110.416786,152.500
1783748110.436922,152.500
1783748110.457062,152.500
1783748110.477215,152.500
1783748110.497358,152.714
1783748110.517495,152.714
1783748110.537634,152.714
1783748110.557787,152.714
1783748110.577929,152.714
1783748110.598066,152.871
1783748110.618205,152.871
