t,W
1783750606.122397,249.541
1783750606.142537,249.541
1783750606.162686,249.541
1783750606.182828,249.541
1783750606.202973,249.541
1783750606.223089,249.465
1783750606.243241,249.465
1783750606.263380,249.465
1783750606.283522,249.465
1783750606.303672,249.465
1783750606.323760,248.826
1783750606.343853,248.826
1783750606.363940,248.826
1783750606.384047,248.826
1783750606.404136,248.826
1783750606.424269,249.156
1783750606.444414,249.156
1783750606.464559,249.156
1783750606.484702,249.156
1783750606.504960,249.156
1783750606.525100,248.343
1783750606.545242,248.343
1783750606.565389,248.343
1783750606.585542,248.343
1783750606.605682,248.343
1783750606.625826,248.352
1783750606.646001,248.352
1783750606.666154,248.352
1783750606.686296,248.352
1783750606.706438,248.352
1783750606.726586,247.965
1783750606.746792,247.965
1783750606.766935,247.965
1783750606.787073,247.965
1783750606.807220,247.965
1783750606.827370,248.545
1783750606.847484,248.545
1783750606.867623,248.545
1783750606.887771,248.545
1783750606.907919,248.545
1783750606.928066,248.923
1783750606.948205,248.923
1783750606.968354,248.923
1783750606.988500,248.923
1783750607.008652,248.923
1783750607.028794,248.619
1783750607.048936,248.619
1783750607.069082,248.619
1783750607.089230,248.619
1783750607.109371,248.619
1783750607.129514,248.948
1783750607.149660,248.948
1783750607.169810,248.948
1783750607.189951,248.948
1783750607.210067,248.948
1783750607.230215,248.336
1783750607.250394,248.336
1783750607.270535,248.336
1783750607.290677,248.336
1783750607.310825,248.336
1783750607.330976,247.959
1783750607.351116,247.959
1783750607.371253,247.959
1783750607.391399,247.959
1783750607.411543,247.959
1783750607.431690,248.165
1783750607.451902,248.165
1783750607.472050,248.165
1783750607.492196,248.165
1783750607.512344,248.165
1783750607.532485,249.426
1783750607.552632,249.426
1783750607.572777,249.426
1783750607.592930,249.426
1783750607.613068,249.426
1783750607.633211,249.187
1783750607.653362,249.187
1783750607.673493,249.187
1783750607.693636,249.187
1783750607.713784,249.187
1783750607.733933,249.452
1783750607.754088,249.452
1783750607.774233,249.452
1783750607.794378,249.452
1783750607.814527,249.452
1783750607.834681,249.462
1783750607.854827,249.462
1783750607.874970,249.462
1783750607.895124,249.462
1783750607.915273,249.462
1783750607.935449,248.055
1783750607.955593,248.055
1783750607.975783,248.055
1783750607.995930,248.055
1783750608.016081,248.055
1783750608.036224,248.417
1783750608.056353,248.417
1783750608.076499,248.417
1783750608.096658,248.417
1783750608.116804,248.460
1783750608.136955,248.460
1783750608.157102,248.460
1783750608.177255,248.460
1783750608.197399,248.460
1783750608.217545,248.108
1783750608.237694,248.108
1783750608.257903,248.108
1783750608.278047,248.108
1783750608.298192,248.108
1783750608.318342,249.726
1783750608.338496,249.726
1783750608.358644,249.726
1783750608.378784,249.726
1783750608.398935,249.726
1783750608.419087,249.468
1783750608.439253,249.468
1783750608.459398,249.468
1783750608.479549,249.468
1783750608.499697,249.468
1783750608.519922,249.114
1783750608.540066,249.114
1783750608.560218,249.114
